ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01001562	hydrogel	ENVO:01001561	gel			A gel which is primarily composed of a network of polymer chains that are hydrophilic, sometimes found as a colloidal gel in which water is the dispersion medium.
ENVO:01001563	quicksand	ENVO:01000060	particulate environmental material			Particulate environmental material which 1) is primarily composed of a fine, granular material such as sand, silt, or clay suspended in and saturated by water and 2) readily liquefies when weight is applied, losing strength and permitting objects to sink until their weight and buoyancy offset the weight of the displaced quicksand.
ENVO:01001608	kerosene oil	ENVO:00002983	fuel oil	kerosene|kerosine|kerosine oil|liquid kerosene		A fuel oil which 1) is derived from petroleum oil, 2) has a strong odor, 3) produces large quantities of soot relative to other fuel oils, 4) is less refined than fuel oils such as paraffin.
ENVO:01001614	ice-bearing permafrost	ENVO:00000134	permafrost			Permafrost which contains inclusions of water-based ice.
ENVO:01001616	bare soil	ENVO:00001998	soil			Soil which is directly exposed to the atmosphere - with no intervening layer of plant life or other cover - and thus the effects of weathering and erosion.
ENVO:01001638	frost-susceptible soil	ENVO:00001998	soil			Soil in which segregated ice will form (causing frost heave) under the required conditions of moisture supply and temperature.
ENVO:01001644	material primarily composed of biogenic carbonates	ENVO:00010483	environmental material			
ENVO:01001646	amorphous solid	ENVO:01000814	solid environmental material			A solid material which does not have a regularly organised internal structure.
ENVO:01001647	colloid suspended in a hydrosphere	ENVO:01001560	colloidal suspension			A colloidal suspension which is dispersed through a part of a hydrosphere.
ENVO:01001648	suspended colloidal sediment	ENVO:01001647	colloid suspended in a hydrosphere			Colloidal sediment which is suspended in a part of the hydrosphere.
ENVO:01001649	heavy fraction material	ENVO:00010483	environmental material			An environmental material which is denser than bromoform.
ENVO:01001650	light fraction material	ENVO:00010483	environmental material			An environmental material which is less dense than bromoform.
ENVO:01001651	particulate matter in a hydrosphere	ENVO:01000436	waterborne particulate matter			Waterborne particulate matter which is part of a hydrosphere.
ENVO:01001652	atmospheric aerosol	ENVO:00010505	aerosol			An aerosol that is suspended in an atmosphere.
ENVO:01001820	cultured organic material	ENVO:01000155	organic material			
ENVO:01001821	hydrothermally-influenced sediment	ENVO:00002007	sediment			Sediment through which hydrothermally modified fluids flow, altering its properties through interaction with their own.
ENVO:01001841	volcanic soil	ENVO:00002232	andosol			An andosol which derives its silica content from glass and tephra ejected during a volcanic eruption.
ENVO:01001845	hoar	ENVO:01001850	frost	hoar frost|white frost		Frost which is composed of interlocking ice crystals formed by vapour transfer (sublimation followed by deposition) of water vapour on some surface.
ENVO:01001846	depth hoar	ENVO:01001845	hoar			Hoar which is usually cup-shaped and facetted and which forms within dry, low-density snow beneath the snow surface.
ENVO:01001847	hoarfrost	ENVO:01001845	hoar			
ENVO:01001848	rime	ENVO:01001850	frost		envoCryo|envoPolar	Water ice which 1) has a white or milky and opaque appearance, 2) has a granular texture, and 3) is formed as a result of the deposition and rapid freezing of supercooled water drops as they make contact with an exposed object.
ENVO:01001849	glaze	ENVO:01001845	hoar			
ENVO:01001850	frost	ENVO:01000814	solid environmental material			An environmental material which is primarily composed of minute ice crystals forming a fuzzy layer over a cold surface by direct deposition of water vapor.
ENVO:01001869	fracking liquid	ENVO:0010001|ENVO:01000815	anthropogenic environmental material|liquid environmental material	fracking water		A liquid environmental material which is composed primarily of water ammended with thickening agents and proppants.
ENVO:01001876	graupel	ENVO:01000406	snow	snow pellets		Snow which is composed of heavily rimed particles typically 2 to 5 millimeters in diameter (0.1 to 0.2 inch).
ENVO:01001882	surface hoar	ENVO:01001845	hoar			Hoar which a) forms on surfaces, b) occurs when the temperature of the surface is colder than the air above and colder than the frost point of that air.
ENVO:01001883	hoar crystal	ENVO:01000846	water ice crystal	hoar frost crystal|white frost crystal		A water ice crystal which is a part of a deposit of hoarfrost and which only grows by desublimation.
ENVO:02000004	nesting material	ENVO:00010483	environmental material			Nesting material is an animal habitation consisting of matierals used to cushion, insulate and protect the young of the organism. The adult will use the material to form a protective structure to house and raise their young. Nests are built primarily by birds, but also by mammals, fish, insects and reptiles.
