ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01000543	atmospheric layer	BFO:0000050 some ENVO:01000267|RO:0002473 some ENVO:01000797	 some atmosphere| some gaseous environmental material	atmospheric layering	obo:subsets/envo-basic.obo#envoPolar	A layer that is part of the atmosphere.
ENVO:01000547	glaze ice layer	ENVO:01001276|RO:0002354 some ENVO:01000896|RO:0002473 some ENVO:01000277	 some freezing rainfall| some water ice|water ice layer	glaze|glaze|glaze ice		A glaze ice layer is a smooth, transparent and homogeneous ice layer which coats some surface and which is formed when freezing rain or drizzle hits that surface.
ENVO:01000554	hydrocarbon gas				obo:subsets/envo-basic.obo#envoPolar	A gas that is primarily composed of hydrocarbon molecules.
ENVO:01000558	liquefied hydrocarbon gas	ENVO:00010483	environmental material		obo:subsets/envo-basic.obo#envoPolar	
ENVO:01000617	lentic water body	ENVO:00000063	water body			A lentic water body is a water body in which the accumulated water, in its totality, has very little to no directed flow.
ENVO:01000618	lotic water body	ENVO:00000063	water body			A lotic water body is a water body in which the accumulated water, in its totality, is flowing.
ENVO:01000624	hydrological condensation process	ENVO:01000724|RO:0002233 some ENVO:01000268|RO:0002234 some ENVO:00002006	 some atmospheric water vapour| some liquid water|condensation process	condensation	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	Hydrological condensation is a process in which atmospheric water vapour undergoes a phase transition from the gas phase to the liquid phase.
ENVO:01000629	climate change	ENVO:02500000|RO:0002233 some ENVO:01001364	 some climate system|environmental system process		obo:subsets/envo-basic.obo#envoPolar	The long-term fluctuations in temperature, precipitation, wind, and all other aspects of the Earth's climate. External processes, such as solar-irradiance variations, variations of the Earth's orbital parameters (eccentricity, precession, and inclination), lithosphere motions, and volcanic activity, are factors in climatic variation. Internal variations of the climate system, e.g., changes in the abundance of greenhouse gases, also may produce fluctuations of sufficient magnitude and variability to explain observed climate change through the feedback processes interrelating the components of the climate system.
ENVO:01000630	acidification of an aquatic environment	ENVO:02500000	environmental system process			Acidification of an aquatic environment is a process whereby the pH of an aquatic environment, biome, or water body is lowered.
ENVO:01000631	ocean acidification	ENVO:01000630	acidification of an aquatic environment		obo:subsets/envo-basic.obo#envoPolar	Ocean acidification is a process during which the pH of a sea or ocean is lowered.
ENVO:01000633	ecosystem-wide aerobic respiration	ENVO:02500008	ecosystem-wide respiration		obo:subsets/envo-basic.obo#envoPolar	A process which consists of all aerobic respiration processes instantiated in an ecosystem.
ENVO:01000635	planetary landmass	BFO:0000050 some ENVO:01000800|ENVO:01001782|RO:0002473 some ENVO:01000814	 some planet| some solid environmental material|landmass	ground|land		A landmass which is part of a planet.
ENVO:01000637	outer space	ENVO:00010483	environmental material	space	obo:subsets/envo-basic.obo#envoAstro	Outer space is a hard vacuum containing a low density of particles, predominantly a plasma of hydrogen and helium as well as electromagnetic radiation, magnetic fields, neutrinos, dust and cosmic rays that exists between celestial bodies.
ENVO:01000638	planetary crust	ENVO:01000639	planetary structural layer	crust		A planetary crust is the outermost solid shell of a rocky planet or natural satellite, which is chemically distinct from the underlying mantle.
ENVO:01000639	planetary structural layer	BFO:0000050 some ENVO:01000800|ENVO:01000281	 some planet|layer			A planetary structural layer is laminar part of a terrestrial planet or other rocky body large enough to have differentiation by density. Planetary layers have differing physicochemical properties and composition.
ENVO:01000646	lithosphere	BFO:0000051 some ENVO:01000638|ENVO:01000639|RO:0002473 some ENVO:01000814	 some planetary crust| some solid environmental material|planetary structural layer			A lithosphere is the outermost shell of a terrestrial-type planet or natural satellite that is defined by its rigid mechanical properties.
ENVO:01000647	asthenosphere	ENVO:01000639|RO:0002220 some ENVO:01000646	 some lithosphere|planetary structural layer		obo:subsets/envo-basic.obo#envoPolar	An asthenosphere is a layer of a terrestrial-type planet or natural satellite which is highly viscous, mechanically weak, and ductilely deforming.
ENVO:01000650	stream channel	ENVO:00000395	channel of a watercourse			A channel of a watercourse which contains a stream.
ENVO:01000651	ocean strait	ENVO:00000394	strait		obo:subsets/envo-basic.obo#envoPolar	An ocean strait is a strait which connects two oceans.
ENVO:01000666	area of open water	BFO:0000050 some ENVO:00000063|BFO:0000050 some ENVO:01000324|ENVO:01003020|RO:0002220 some ENVO:01000323	 some atmospheric boundary layer| some planetary surface| some water body|fiat part of an astronomical object	open water	obo:subsets/envo-basic.obo#envoPolar|obo:subsets/envo-basic.obo#nlcd2011	An area of a planet's surface which is primarily composed of water in contact with an atmospheric column extending from the planetary boundary layer to the planet's exosphere with little to no physical obstruction.
ENVO:01000667	geological fracture	ENVO:00000191	solid astronomical body part	fissure|fracture		A geological fracture is any separation in a geologic formation, such as a joint or a fault that divides a mass of rock into two or more pieces.
ENVO:01000675	atmospheric column	BFO:0000050 some ENVO:01000267|ENVO:01003020|RO:0002220 some ENVO:01000324|RO:0002220 some ENVO:01000637	 some atmosphere| some outer space| some planetary surface|fiat part of an astronomical object		obo:subsets/envo-basic.obo#envoPolar	A fiat part of an atmosphere which is defined as a vertical, three-dimensional pillar extending from a unit area on a planetary surface and bounded by the top of the atmosphere.
ENVO:01000681	sodium chloride salt	ENVO:01000508	salt material	salt	obo:subsets/envo-basic.obo#envoPolar	A mineral material composed primarily of sodium chloride.
ENVO:01000682	glacial abrasion	ENVO:03000006|RO:0000057 some ENVO:00000133|RO:0000057 some ENVO:00001995	 some glacier| some rock|glacial erosion process	abrasion|glacial scouring|scouring	obo:subsets/envo-basic.obo#envoPolar	A glacial abrasion process is an erosional process during which debris in the basal ice scrapes along the bed, polishing and gouging the underlying rocks, similar to sandpaper on wood.
ENVO:01000683	glacial plucking	ENVO:03000006|RO:0000057 some ENVO:00000133|RO:0000057 some ENVO:00001995	 some glacier| some rock|glacial erosion process	glacial quarrying|quarrying	obo:subsets/envo-basic.obo#envoPolar	Glacial plucking is an erosional process during which pieces of bedrock are cracked off due to the mechanical force of a moving glacier.
ENVO:01000684	glacial ice thrusting	ENVO:03000006|RO:0000057 some ENVO:00000133|RO:0000057 some ENVO:00002007	 some glacier| some sediment|glacial erosion process	ice thrusting	obo:subsets/envo-basic.obo#envoPolar	Glacial ice thrusting is an erosional process during which a moving glacier which has frozen to its bed surges forward and moves large sheets of sediment frozen to the glacial mass.
ENVO:01000685	water mass	ENVO:01001476|RO:0002473 some ENVO:00002006	 some liquid water|body of liquid			A mass of water.
ENVO:01000686	marine water mass	ENVO:01000685|RO:0002473 some ENVO:00002149	 some sea water|water mass		obo:subsets/envo-basic.obo#envoPolar	A mass of marine water.
ENVO:01000687	coast	RO:0002131 some ENVO:01000635	 some planetary landmass			A coast is the area where land meets the sea, ocean, or lake.
ENVO:01000690	mass wasting	BFO:0000051 some ENVO:03000009|BFO:0000051 some ENVO:03000016|ENVO:03000010|RO:0000057 some ENVO:00002000	 some material accumulation process| some material decumulation process| some slope|material transport process	mass movement|slope movement	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	Mass wasting is the geomorphic process by which solid environmental material such as soil, sand, regolith, and/or rock move downslope typically as a mass, largely under the force of gravity, but frequently affected by water and water content as in submarine environments and mudslides.
ENVO:01000691	avalanche	ENVO:01000696	mass wasting flow	snowslide|snowslip	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A mass wasting flow during which snow rapidly flows down a sloping surface.
ENVO:01000696	mass wasting flow	ENVO:01000690	mass wasting	flow	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A mass wasting flow is a form of mass wasting during which the moving materials behave similarly to a flowing fluid. Water, air and ice are often involved in enabling fluidlike motion of the material.
ENVO:01000703	hydrological precipitation process	ENVO:01000875	precipitation process	precipitation		Hydrological precipitation is a process during which any product of the condensation of atmospheric water vapour is pulled to the planetary surface by gravity.
ENVO:01000706	soil erosion	ENVO:02500028|RO:0000057 some ENVO:00001998	 some soil|planetary erosion		obo:subsets/envo-basic.obo#envoPolar	Soil erosion is a process in which exogenic processes remove soil from one location on the Earth's crust and transport it to another location where it is deposited.
ENVO:01000719	snowmelt	ENVO:01000720|RO:0002233 some ENVO:01000406|RO:0002234 some ENVO:00002011	 some fresh water| some snow|hydrological melting process		obo:subsets/envo-basic.obo#envoPolar	Snowmelt is a hydrological melting process in which water is produced by the melting of snow and becomes part of the hydrological surface runoff.
ENVO:01000720	hydrological melting process	BFO:0000050 some ENVO:01001611|ENVO:01000723	 some thawing process|melting		obo:subsets/envo-basic.obo#envoPolar	A melting process during which water-based ice, snow, or other solid phase water transitions into a liquid phase.
ENVO:01000721	icemelt	ENVO:01000720|RO:0002233 some ENVO:01000277|RO:0002234 some ENVO:00002011	 some fresh water| some water ice|hydrological melting process	ice melt	obo:subsets/envo-basic.obo#envoPolar	Icemelt is a hydrological melthing process in which water is produced by the melting of ice and becomes part of the hydrological surface runoff.
ENVO:01000722	meltwater	ENVO:00002006|RO:0002354 some ENVO:01000720	 some hydrological melting process|liquid water			Meltwater is the water released by the melting of snow or ice, including glacial ice, tabular icebergs and ice shelves over oceans.
ENVO:01000723	melting	ENVO:03000043	material transformation process	fusion|melting process	obo:subsets/envo-basic.obo#envoPolar	Melting is a material transformation process which results in the phase transition of a substance from a solid to a liquid.
ENVO:01000724	condensation process	ENVO:01001510	material congelation process			Condensation is a process during which a gas undergoes a phase transition into a liquid.
ENVO:01000726	desublimation process	ENVO:01001510	material congelation process	deposition		Desublimation is a process in which a portion of some gas undergoes a phase transition into a portion of some solid.
ENVO:01000727	sublimation process	ENVO:03000043	material transformation process			Sublimation is a process during which a portion of some solid undergoes a phase transition into a portion of some gas.
ENVO:01000740	area of perennial water ice	ENVO:01000746|RO:0002220 some ENVO:01000323	 some atmospheric boundary layer|area of perennial ice or snow		obo:subsets/envo-basic.obo#envoPolar|obo:subsets/envo-basic.obo#nlcd2011	An area of a planet's surface which is primarily composed of water ice, present throughout multiple years, in contact with an atmospheric column extending from the planetary boundary layer to the planet's exosphere with little to no physical obstruction.
ENVO:01000742	carbon-bearing gas emission process	ENVO:03000093	hydrocarbon gas emission process	carbon emission process	obo:subsets/envo-basic.obo#envoPolar	A carbon emission process is any environmental process which outputs a carbon-bearing gas.
ENVO:01000746	area of perennial ice or snow	ENVO:01003020|RO:0002220 some ENVO:01000323	 some atmospheric boundary layer|fiat part of an astronomical object	perennial ice/snow	obo:subsets/envo-basic.obo#nlcd2011	An area of a planet's surface which is primarily composed of snow or water ice, present throughout multiple years, in contact with an atmospheric column extending from the planetary boundary layer to the planet's exosphere with little to no physical obstruction.
ENVO:01000748	continental crust	BFO:0000050 some ENVO:01000638|ENVO:01000639	 some planetary crust|planetary structural layer		obo:subsets/envo-basic.obo#envoPolar	A layer of igneous, sedimentary, and metamorphic rocks that forms continents and the areas of shallow seabed close to their shores, known as continental shelves.
ENVO:01000749	oceanic crust	BFO:0000050 some ENVO:01000638|ENVO:01000639	 some planetary crust|planetary structural layer		obo:subsets/envo-basic.obo#envoPolar	Oceanic crust is the uppermost layer of the oceanic portion of a tectonic plate.
ENVO:01000752	area of barren land	BFO:0000050 some ENVO:01000324|ENVO:01001199|RO:0002220 some ENVO:01000323	 some atmospheric boundary layer| some planetary surface|terrestrial environmental zone	Barren Land (Rock/Sand/Clay)	obo:subsets/envo-basic.obo#envoPolar|obo:subsets/envo-basic.obo#nlcd2011	An area of a planet's surface which is primarily composed of bedrock, desert pavement, scarp rock, talus, material exposed by slides, volcanic material, glacial debris, sand, material exposed during strip mining, gravel, and other accumulations of earthen material in contact with an atmospheric column extending from the planetary boundary layer to the planet's exosphere with little to no physical obstruction.
ENVO:01000754	fumarole-derived ice tower	ENVO:01001884|RO:0002220 some ENVO:01000365|RO:0002473 some ENVO:01000277	 some ice cave| some water ice|surface landform	ice chimney|ice tower	obo:subsets/envo-basic.obo#envoPolar	A hollow tower of ice formed by the freezing of steam escaping a fumarole.
ENVO:01000760	cloud	ENVO:01001008	meteor	cloud mass	obo:subsets/envo-basic.obo#envoAtmo	A cloud is a visible mass of aerosolised liquid droplets or frozen crystals suspended in an atmosphere above the surface of a planetary body.
ENVO:01000761	polar stratospheric cloud	ENVO:01001428	water-based cloud	PSC|nacreous cloud	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	Polar stratospheric clouds are clouds which form in the winter polar stratosphere at altitudes of 15,000–25,000 metres and which support chemical reactions that produce active chlorine and remove gaseous nitric acid, catalysing ozone destruction.
ENVO:01000769	carbon dioxide emission process	ENVO:01000742|RO:0002418 some ENVO:02500004	 some greenhouse effect|carbon-bearing gas emission process		obo:subsets/envo-basic.obo#envoPolar	A carbon emission process is any environmental process which releases carbon dioxide gas into the atmosphere.
ENVO:01000778	key biodiversity area	ENVO:00000358|RO:0002131 some ENVO:01001110	 some ecosystem|area of protected biodiversity	Alliance for Zero Extinction Sites|Ecologically and Biologically Significant Area|IUCN Important Site for Freshwater Biodiversity|Important Bird Area|Important Mammal Area|Important Plant Area|Important Site for Freshwater Biodiversity|Prime Butterfly Area|Ramsar Sites|important site	obo:subsets/envo-basic.obo#envoPolar	An environmental zone which contains, as determined by an officially mandated selection process, one or more ecosystems which include, as parts, ecological communities of global significance for conservation due to their vulnerability and irreplaceability.
ENVO:01000792	mass gaseous flow	ENVO:01001747|RO:0000057 some ENVO:01000797	 some gaseous environmental material|mass fluid flow	wind	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	A process whereby a large volume of gas moves due to a disequilibrium of physical forces.
ENVO:01000793	atmospheric wind	BFO:0000066 some ENVO:01000267|ENVO:01000792	 some atmosphere|mass gaseous flow	A mass gaseous flow which occurrs in a planet's atmosphere due to internal pressure disequilibria.|wind	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	
ENVO:01000795	planetary wind	ENVO:01000792	mass gaseous flow	A mass gaseous flow in which planetary atmospheric gases flow into outer space.|atmospheric escape	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	
ENVO:01000797	gaseous environmental material	ENVO:02000140	fluid environmental material	gas		A material entity which is composed of one or more chemical entities and has neither independent shape nor volume but tends to expand indefinitely.
ENVO:01000798	plasma	ENVO:02000140	fluid environmental material			A material entity which is composed of a volume of unbound positive and negative particles in roughly equal numbers, conducts electricity, and possesses internal magnetic fields.
ENVO:01000799	astronomical body	ENVO:01000804	astronomical object	celestial body	obo:subsets/envo-basic.obo#envoAstro	An object which is naturally occuring, bound together by gravitational or electromagnetic forces, and surrounded by space.
ENVO:01000800	planet	ENVO:01000799	astronomical body		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A planet is an astronomical body orbiting a star or stellar remnant that is massive enough to be rounded by its own gravity, is not massive enough to cause thermonuclear fusion, and has cleared its neighbouring region of planetesimals.
ENVO:01000801	star	ENVO:01000799|RO:0002473 some ENVO:01000798	 some plasma|astronomical body		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	An astronomical object which is composed primarily of luminous plasma held in a spherical form by gravitational forces.
ENVO:01000804	astronomical object	BFO:0000051 some ENVO:01000799|RO:0000086 some ENVO:01001164|RO:0002219 some ENVO:01000637	 some astronomical body| some geodiversity|surrounded by some outer space	celestial object	obo:subsets/envo-basic.obo#envoAstro	An object which is composed of one or more gravitationally bound structures that are associated with a position in space.
ENVO:01000810	planetary atmosphere	ENVO:01000267|ENVO:01001307 some ENVO:01000324	atmosphere|partially_surrounded_by some planetary surface		obo:subsets/envo-basic.obo#envoPolar	An atmosphere which surrounds a planet.
ENVO:01000811	nitrogen-oxygen planetary atmosphere	ENVO:01000810	planetary atmosphere		obo:subsets/envo-basic.obo#envoPolar	A planetary atmosphere which is composted primarily of dinitrogen and dioxygen gas.
ENVO:01000813	astronomical body part	BFO:0000050 some ENVO:01000799	 some astronomical body		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A material part of an astronomical body.
ENVO:01000814	solid environmental material	ENVO:00010483	environmental material			An environmental material which is in a solid state.
ENVO:01000815	liquid environmental material	ENVO:02000140	fluid environmental material		obo:subsets/envo-basic.obo#envoPolar	An environmental material which is in a liquid state.
ENVO:01000817	biosphere	ENVO:01000813	astronomical body part		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	An astronomical body part which includes all the living entities within the gravitational sphere of influence of that body, as well as the non-living and dead entities with which they interact.
ENVO:01000819	hydrosphere	ENVO:01001477|RO:0002473 some ENVO:00002006	 some liquid water|liquid astronomical body part		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	An astronomical body part which is composed of the combined mass of water found on, under, and over the surface of a planet.
ENVO:01000820	pedosphere	ENVO:01000813|RO:0002131 some ENVO:01000267|RO:0002131 some ENVO:01000646|RO:0002131 some ENVO:01000817|RO:0002131 some ENVO:01000819|RO:0002473 some ENVO:00001998	 some atmosphere| some biosphere| some hydrosphere| some lithosphere| some soil|astronomical body part		obo:subsets/envo-basic.obo#envoAstro	An astronomical body part which is composed of soil, subject to soil formation processes, and found on the surface of a lithosphere.
ENVO:01000822	planetary photic zone	BFO:0000050 some ENVO:01000800|ENVO:01000813	 some planet|astronomical body part	photosphere	obo:subsets/envo-basic.obo#envoPolar	A planetary part which is exposed, at least periodically, to light.
ENVO:01000823	illuminated biosphere part	BFO:0000050 some ENVO:01000817|ENVO:01000813	 some biosphere|astronomical body part		obo:subsets/envo-basic.obo#envoPolar	An astronomical body part which includes those parts of a biosphere that are, at least periodically, illuminated and in which photosynthesis may occur.
ENVO:01000828	humid air	ENVO:00002005|ENVO:02000200 some ENVO:01000266	air|has increased levels of some water vapour			Air which has increased levels of water vapour.
ENVO:01000829	water vapour saturated air	ENVO:01000828	humid air	water-vapour-saturated air|wet air		Air which has a partial pressure of water vapour equal or near equal to its equilibrium vapor pressure at a given temperature.
ENVO:01000830	water-based rainfall	ENVO:01000703|RO:0000057 some ENVO:01000829|RO:0000057 some ENVO:01000832	 some raindrop| some water vapour saturated air|hydrological precipitation process	rain|rain fall|rainfall	obo:subsets/envo-basic.obo#envoPolar	A hydrological precipitation process in which atmospheric water vapour condenses to form droplets of liquid water massive enough to fall to a planetary surface due to the planet's gravity.
ENVO:01000831	droplet	ENVO:01001690	mass of liquid	drop		A droplet is a small column of liquid, bounded completely or almost completely by free surfaces which maintains its shape due to the surface tension of the liquid.
ENVO:01000832	raindrop	ENVO:01000831|RO:0002354 some ENVO:01000724	 some condensation process|droplet			A droplet formed by condensation of vapour in an atmosphere and which is sufficiently massive to overcome atmospheric resistance and fall to a planetary surface due to gravity.
ENVO:01000833	water droplet	ENVO:01000831	droplet			A droplet of water
ENVO:01000834	water raindrop	ENVO:01000832|RO:0002473 some ENVO:00002006	 some liquid water|raindrop	raindrop		
ENVO:01000838	smoke	ENVO:00010505|RO:0002354 some ENVO:01000839	 some combustion process|aerosol			
ENVO:01000839	combustion process	ENVO:01000840|RO:0002234 some ENVO:01000838	 some smoke|thermolysis			Combustion or burning is a high-temperature exothermic redox chemical reaction between a fuel and an oxidant that produces oxidized, often gaseous products, in a mixture termed as smoke.
ENVO:01000840	thermolysis	ENVO:03000043	material transformation process	thermal decomposition		A chemical decomposition (the separation of a single chemical compound into its two or more elemental parts or to simpler compounds) caused by heat.
ENVO:01000844	fog	BFO:0000050 some ENVO:01000267|ENVO:00010505|RO:0001025 some ENVO:01000267|RO:0002353 some ENVO:01000724|RO:0002473 some ENVO:00002006	 some atmosphere| some atmosphere| some condensation process| some liquid water|aerosol	haar		A visible mass of cloud water droplets or ice crystals suspended in the air at or near the surface of an astronomical body.
ENVO:01000845	crystal	ENVO:01000814	solid environmental material			A solid material whose constituents, such as atoms, molecules or ions, are arranged in a highly ordered microscopic structure, forming a crystal lattice that extends in all directions.
ENVO:01000846	water ice crystal	ENVO:01000845|RO:0002473 some ENVO:01000277	 some water ice|crystal	ice crystal	obo:subsets/envo-basic.obo#envoPolar	A crystal which is primarily composed of water ice.
ENVO:01000847	hair ice	ENVO:01000277|RO:0001025 some ENVO:01000197	 some broadleaf forest biome|water ice	frost beard|ice wool	obo:subsets/envo-basic.obo#envoPolar	A type of water ice that forms on dead wood with the assistance of the fungus Exidiopsis effusa and takes the shape of fine, silky hair.
ENVO:01000850	clathrate material	ENVO:01000845	crystal	clathrate compound material|clathrate crystal material	obo:subsets/envo-basic.obo#envoPolar	A material which is primarily composed of a substance arranged as a lattice which can trap or contain other molecules.
ENVO:01000851	methane clathrate	ENVO:01000850	clathrate material	fire ice|gas hydrate|hydromethane|methane hydrate|methane ice|natural gas hydrate	obo:subsets/envo-basic.obo#envoPolar	A clathrate material in which a large amount of methane is trapped within a crystal structure of water, forming a solid similar to ice.
ENVO:01000874	hailfall	ENVO:01000703|RO:0000057 some ENVO:03400012	 some hail stone|hydrological precipitation process	hail fall	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A hydrological process during which hail stones fall to the surface of an astronomical body.
ENVO:01000875	precipitation process	ENVO:03000010	material transport process			A precipitation process is a process in which a portion of some substance segregates from a material in which that substance or its precursors were dissolved or suspended in and settles due to a force such as gravity or centrifugal force.
ENVO:01000876	storm	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#environmental_hazards	A storm is an environmental process in which an environmental system and the processes it participates in are strongly perturbed by external forcings. These forcings typically increase the rates of processes unfolding in the system, relative to their normal rates.
ENVO:01000877	atmospheric storm	BFO:0000066 some ENVO:01000267|ENVO:01000876	 some atmosphere|storm		obo:subsets/envo-basic.obo#environmental_hazards	An atmospheric storm is a process in which a portion of an astronomical body's atmosphere is strongly perturbed from its prevaling weather.
ENVO:01000880	hailstorm	ENVO:01000882	icestorm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which intense hailfall occurs
ENVO:01000881	snowstorm	ENVO:01000877	atmospheric storm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which intense snowfall occurs.
ENVO:01000882	icestorm	BFO:0000051 some ENVO:01000896|ENVO:01000877|RO:0002234 some ENVO:01000547	 some freezing rainfall| some glaze ice layer|atmospheric storm	glaze event|glaze event|glaze storm|ice storm|silver storm|silver thaw|silver thaw	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which freezing rain falls and accumulates as ice on exposed surfaces.
